NAICS Code,NAICS Title,MICS Code,MICS Title
31525,Cut and Sew Apparel Manufacturing (except Contractors),31B,Clothing & Textiles Manufacture
31528,Other Cut and Sew Apparel Manufacturing,31B,Clothing & Textiles Manufacture
31529,Other Cut and Sew Apparel Manufacturing,31B,Clothing & Textiles Manufacture
315210,Cut and Sew Apparel Contractors,31B,Clothing & Textiles Manufacture
315211,Men's and Boys' Cut and Sew Apparel Contractors,31B,Clothing & Textiles Manufacture
315212,"Women's, Girls', and Infants' Cut and Sew Apparel Contractors",31B,Clothing & Textiles Manufacture
315220,Men’s and Boys’ Cut and Sew Apparel Manufacturing,31B,Clothing & Textiles Manufacture
315221,Men's and Boys' Cut and Sew Underwear and Nightwear Manufacturing,31B,Clothing & Textiles Manufacture
315222,"Men's and Boys' Cut and Sew Suit, Coat, and Overcoat Manufacturing",31B,Clothing & Textiles Manufacture
315223,Men's and Boys' Cut and Sew Shirt (except Work Shirt) Manufacturing,31B,Clothing & Textiles Manufacture
315224,"Men's and Boys' Cut and Sew Trouser, Slack, and Jean Manufacturing",31B,Clothing & Textiles Manufacture
315225,Men's and Boys' Cut and Sew Work Clothing Manufacturing,31B,Clothing & Textiles Manufacture
315228,Men's and Boys' Cut and Sew Other Outerwear Manufacturing,31B,Clothing & Textiles Manufacture
315231,"Women's and Girls' Cut and Sew Lingerie, Loungewear, and Nightwear Manufacturing",31B,Clothing & Textiles Manufacture
315232,Women's and Girls' Cut and Sew Blouse and Shirt Manufacturing,31B,Clothing & Textiles Manufacture
315233,Women's and Girls' Cut and Sew Dress Manufacturing,31B,Clothing & Textiles Manufacture
315234,"Women's and Girls' Cut and Sew Suit, Coat, Tailored Jacket, and Skirt Manufacturing",31B,Clothing & Textiles Manufacture
315239,Women's and Girls' Cut and Sew Other Outerwear Manufacturing,31B,Clothing & Textiles Manufacture
315240,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",31B,Clothing & Textiles Manufacture
315250,Cut and Sew Apparel Manufacturing (except Contractors),31B,Clothing & Textiles Manufacture
315280,Other Cut and Sew Apparel Manufacturing,31B,Clothing & Textiles Manufacture
315291,Infants' Cut and Sew Apparel Manufacturing,31B,Clothing & Textiles Manufacture
315292,Fur and Leather Apparel Manufacturing,31B,Clothing & Textiles Manufacture
315299,All Other Cut and Sew Apparel Manufacturing,31B,Clothing & Textiles Manufacture
3159,Apparel Accessories and Other Apparel Manufacturing,31B,Clothing & Textiles Manufacture
31599,Apparel Accessories and Other Apparel Manufacturing,31B,Clothing & Textiles Manufacture
315990,Apparel Accessories and Other Apparel Manufacturing,31B,Clothing & Textiles Manufacture
315991,"Hat, Cap, and Millinery Manufacturing",31B,Clothing & Textiles Manufacture
315992,Glove and Mitten Manufacturing,31B,Clothing & Textiles Manufacture
315993,Men's and Boys' Neckwear Manufacturing,31B,Clothing & Textiles Manufacture
315999,Other Apparel Accessories and Other Apparel Manufacturing,31B,Clothing & Textiles Manufacture
316,Leather and Allied Product Manufacturing,31B,Clothing & Textiles Manufacture
3161,Leather and Hide Tanning and Finishing,31B,Clothing & Textiles Manufacture
31611,Leather and Hide Tanning and Finishing,31B,Clothing & Textiles Manufacture
316110,Leather and Hide Tanning and Finishing,31B,Clothing & Textiles Manufacture
3162,Footwear Manufacturing,31B,Clothing & Textiles Manufacture
31621,Footwear Manufacturing,31B,Clothing & Textiles Manufacture
316210,Footwear Manufacturing,31B,Clothing & Textiles Manufacture
316211,Rubber and Plastics Footwear Manufacturing,31B,Clothing & Textiles Manufacture
316212,House Slipper Manufacturing,31B,Clothing & Textiles Manufacture
316213,Men's Footwear (except Athletic) Manufacturing,31B,Clothing & Textiles Manufacture
316214,Women's Footwear (except Athletic) Manufacturing,31B,Clothing & Textiles Manufacture
316219,Other Footwear Manufacturing,31B,Clothing & Textiles Manufacture
3169,Other Leather and Allied Product Manufacturing,31B,Clothing & Textiles Manufacture
31699,Other Leather and Allied Product Manufacturing,31B,Clothing & Textiles Manufacture
316990,Other Leather and Allied Product Manufacturing,31B,Clothing & Textiles Manufacture
316991,Luggage Manufacturing,31B,Clothing & Textiles Manufacture
316992,Women's Handbag and Purse Manufacturing,31B,Clothing & Textiles Manufacture
316993,Personal Leather Good (except Women's Handbag and Purse) Manufacturing,31B,Clothing & Textiles Manufacture
316998,All Other Leather Good and Allied Product Manufacturing,31B,Clothing & Textiles Manufacture
316999,All Other Leather Good and Allied Product Manufacturing,31B,Clothing & Textiles Manufacture
3122,Tobacco Manufacturing,31C,Other Consumer Goods Manufacture
31221,Tobacco Stemming and Redrying,31C,Other Consumer Goods Manufacture
31222,Tobacco Product Manufacturing,31C,Other Consumer Goods Manufacture
31223,Tobacco Manufacturing,31C,Other Consumer Goods Manufacture
312210,Tobacco Stemming and Redrying,31C,Other Consumer Goods Manufacture
312221,Cigarette Manufacturing,31C,Other Consumer Goods Manufacture
312229,Other Tobacco Product Manufacturing,31C,Other Consumer Goods Manufacture
312230,Tobacco Manufacturing,31C,Other Consumer Goods Manufacture
32,Manufacturing,32,Material Manufacture
321,Wood Product Manufacturing,32A,Wood & Paper Products
3211,Sawmills and Wood Preservation,32A,Wood & Paper Products
32111,Sawmills and Wood Preservation,32A,Wood & Paper Products
321113,Sawmills,32A,Wood & Paper Products
321114,Wood Preservation,32A,Wood & Paper Products
3212,"Veneer, Plywood, and Engineered Wood Product Manufacturing",32A,Wood & Paper Products
32121,"Veneer, Plywood, and Engineered Wood Product Manufacturing",32A,Wood & Paper Products
321211,Hardwood Veneer and Plywood Manufacturing,32A,Wood & Paper Products
321212,Softwood Veneer and Plywood Manufacturing,32A,Wood & Paper Products
321213,Engineered Wood Member (except Truss) Manufacturing,32A,Wood & Paper Products
321214,Truss Manufacturing,32A,Wood & Paper Products
321215,Engineered Wood Member Manufacturing,32A,Wood & Paper Products
321219,Reconstituted Wood Product Manufacturing,32A,Wood & Paper Products
3219,Other Wood Product Manufacturing,32A,Wood & Paper Products
32191,Millwork,32A,Wood & Paper Products
32192,Wood Container and Pallet Manufacturing,32A,Wood & Paper Products
32199,All Other Wood Product Manufacturing,32A,Wood & Paper Products
321911,Wood Window and Door Manufacturing,32A,Wood & Paper Products
321912,"Cut Stock, Resawing Lumber, and Planing",32A,Wood & Paper Products
321918,Other Millwork (including Flooring),32A,Wood & Paper Products
321920,Wood Container and Pallet Manufacturing,32A,Wood & Paper Products
321991,Manufactured Home (Mobile Home) Manufacturing,32A,Wood & Paper Products
321992,Prefabricated Wood Building Manufacturing,32A,Wood & Paper Products
321999,All Other Miscellaneous Wood Product Manufacturing,32A,Wood & Paper Products
322,Paper Manufacturing,32A,Wood & Paper Products
3221,"Pulp, Paper, and Paperboard Mills",32A,Wood & Paper Products
32211,Pulp Mills,32A,Wood & Paper Products
32212,Paper Mills,32A,Wood & Paper Products
32213,Paperboard Mills,32A,Wood & Paper Products
322110,Pulp Mills,32A,Wood & Paper Products
322120,Paper Mills,32A,Wood & Paper Products
322121,Paper (except Newsprint) Mills,32A,Wood & Paper Products
322122,Newsprint Mills,32A,Wood & Paper Products
322130,Paperboard Mills,32A,Wood & Paper Products
3222,Converted Paper Product Manufacturing,32A,Wood & Paper Products
32221,Paperboard Container Manufacturing,32A,Wood & Paper Products
32222,Paper Bag and Coated and Treated Paper Manufacturing,32A,Wood & Paper Products
32223,Stationery Product Manufacturing,32A,Wood & Paper Products
32229,Other Converted Paper Product Manufacturing,32A,Wood & Paper Products
322211,Corrugated and Solid Fiber Box Manufacturing,32A,Wood & Paper Products
322212,Folding Paperboard Box Manufacturing,32A,Wood & Paper Products
322213,Setup Paperboard Box Manufacturing,32A,Wood & Paper Products
322214,"Fiber Can, Tube, Drum, and Similar Products Manufacturing",32A,Wood & Paper Products
322215,Nonfolding Sanitary Food Container Manufacturing,32A,Wood & Paper Products
322219,Other Paperboard Container Manufacturing,32A,Wood & Paper Products
322220,Paper Bag and Coated and Treated Paper Manufacturing,32A,Wood & Paper Products
322221,Coated and Laminated Packaging Paper Manufacturing,32A,Wood & Paper Products
322222,Coated and Laminated Paper Manufacturing,32A,Wood & Paper Products
322223,Coated Paper Bag and Pouch Manufacturing,32A,Wood & Paper Products
322224,Uncoated Paper and Multiwall Bag Manufacturing,32A,Wood & Paper Products
322225,Laminated Aluminum Foil Manufacturing for Flexible Packaging Uses,32A,Wood & Paper Products
322226,Surface-Coated Paperboard Manufacturing,32A,Wood & Paper Products
322230,Stationery Product Manufacturing,32A,Wood & Paper Products
322231,Die-Cut Paper and Paperboard Office Supplies Manufacturing,32A,Wood & Paper Products
322232,Envelope Manufacturing,32A,Wood & Paper Products
322233,"Stationery, Tablet, and Related Product Manufacturing",32A,Wood & Paper Products
322291,Sanitary Paper Product Manufacturing,32A,Wood & Paper Products
322299,All Other Converted Paper Product Manufacturing,32A,Wood & Paper Products
323,Printing and Related Support Activities,32A,Wood & Paper Products
3231,Printing and Related Support Activities,32A,Wood & Paper Products
32311,Printing,32A,Wood & Paper Products
32312,Support Activities for Printing,32A,Wood & Paper Products
323110,Commercial Lithographic Printing,32A,Wood & Paper Products
323111,Commercial Printing (except Screen and Books),32A,Wood & Paper Products
323112,Commercial Flexographic Printing,32A,Wood & Paper Products
323113,Commercial Screen Printing,32A,Wood & Paper Products
323114,Quick Printing,32A,Wood & Paper Products
323115,Digital Printing,32A,Wood & Paper Products
323116,Manifold Business Forms Printing,32A,Wood & Paper Products
323117,Books Printing,32A,Wood & Paper Products
323118,"Blankbook, Looseleaf Binders, and Devices Manufacturing",32A,Wood & Paper Products
323119,Other Commercial Printing,32A,Wood & Paper Products
323120,Support Activities for Printing,32A,Wood & Paper Products
323121,Tradebinding and Related Work,32A,Wood & Paper Products
323122,Prepress Services,32A,Wood & Paper Products
324,Petroleum and Coal Products Manufacturing,32B,"Petrochemicals, Plastics and Metals"
3241,Petroleum and Coal Products Manufacturing,32B,"Petrochemicals, Plastics and Metals"
32411,Petroleum Refineries,32B,"Petrochemicals, Plastics and Metals"
32412,"Asphalt Paving, Roofing, and Saturated Materials Manufacturing",32B,"Petrochemicals, Plastics and Metals"
32419,Other Petroleum and Coal Products Manufacturing,32B,"Petrochemicals, Plastics and Metals"
324110,Petroleum Refineries,32B,"Petrochemicals, Plastics and Metals"
324121,Asphalt Paving Mixture and Block Manufacturing,32B,"Petrochemicals, Plastics and Metals"
324122,Asphalt Shingle and Coating Materials Manufacturing,32B,"Petrochemicals, Plastics and Metals"
324191,Petroleum Lubricating Oil and Grease Manufacturing,32B,"Petrochemicals, Plastics and Metals"
324199,All Other Petroleum and Coal Products Manufacturing,32B,"Petrochemicals, Plastics and Metals"
325,Chemical Manufacturing,32B,"Petrochemicals, Plastics and Metals"
3251,Basic Chemical Manufacturing,32B,"Petrochemicals, Plastics and Metals"
32511,Petrochemical Manufacturing,32B,"Petrochemicals, Plastics and Metals"
32512,Industrial Gas Manufacturing,32B,"Petrochemicals, Plastics and Metals"
32513,Synthetic Dye and Pigment Manufacturing,32B,"Petrochemicals, Plastics and Metals"
32518,Other Basic Inorganic Chemical Manufacturing,32B,"Petrochemicals, Plastics and Metals"
32519,Other Basic Organic Chemical Manufacturing,32B,"Petrochemicals, Plastics and Metals"
325110,Petrochemical Manufacturing,32B,"Petrochemicals, Plastics and Metals"
325120,Industrial Gas Manufacturing,32B,"Petrochemicals, Plastics and Metals"
325130,Synthetic Dye and Pigment Manufacturing,32B,"Petrochemicals, Plastics and Metals"
325131,Inorganic Dye and Pigment Manufacturing,32B,"Petrochemicals, Plastics and Metals"
325132,Synthetic Organic Dye and Pigment Manufacturing,32B,"Petrochemicals, Plastics and Metals"
325180,Other Basic Inorganic Chemical Manufacturing,32B,"Petrochemicals, Plastics and Metals"
325181,Alkalies and Chlorine Manufacturing,32B,"Petrochemicals, Plastics and Metals"
325182,Carbon Black Manufacturing,32B,"Petrochemicals, Plastics and Metals"
325188,All Other Basic Inorganic Chemical Manufacturing,32B,"Petrochemicals, Plastics and Metals"
325191,Gum and Wood Chemical Manufacturing,32B,"Petrochemicals, Plastics and Metals"
325192,Cyclic Crude and Intermediate Manufacturing,32B,"Petrochemicals, Plastics and Metals"
325193,Ethyl Alcohol Manufacturing,32B,"Petrochemicals, Plastics and Metals"
325194,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",32B,"Petrochemicals, Plastics and Metals"
325199,All Other Basic Organic Chemical Manufacturing,32B,"Petrochemicals, Plastics and Metals"
3252,"Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",32B,"Petrochemicals, Plastics and Metals"
32521,Resin and Synthetic Rubber Manufacturing,32B,"Petrochemicals, Plastics and Metals"
32522,Artificial and Synthetic Fibers and Filaments Manufacturing,32B,"Petrochemicals, Plastics and Metals"
325211,Plastics Material and Resin Manufacturing,32B,"Petrochemicals, Plastics and Metals"
325212,Synthetic Rubber Manufacturing,32B,"Petrochemicals, Plastics and Metals"
325220,Artificial and Synthetic Fibers and Filaments Manufacturing,32B,"Petrochemicals, Plastics and Metals"
325221,Cellulosic Organic Fiber Manufacturing,32B,"Petrochemicals, Plastics and Metals"
325222,Noncellulosic Organic Fiber Manufacturing,32B,"Petrochemicals, Plastics and Metals"
3253,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",32B,"Petrochemicals, Plastics and Metals"
32531,Fertilizer and Compost Manufacturing,32B,"Petrochemicals, Plastics and Metals"
